ProviderName,BillingAccountId,BillingAccountName,BillingCurrency,BillingPeriodEnd,BillingPeriodStart,BilledCost,EffectiveCost,ListCost,ChargeCategory,ChargeFrequency,ChargePeriodEnd,ChargePeriodStart,ServiceName,ConsumedQuantity,ConsumedUnit,RegionName,ResourceId,ResourceName,SkuId,Tags,UsageType,ProductFamily
Microsoft,d883b358-f7bd-543d-6e9d-c3fbb1c70e73:2e9cb5a7-7f86-4cd3-b52d-9255d17ba36e_2019-05-31,CoreStack India Private Limited - Internal-IT,USD,2026-04-01T00:00:00Z,2026-03-01T00:00:00Z,0,0,1.48,Usage,Monthly,2026-03-01T23:59:59Z,2026-03-01T00:00:00Z,Copilot,37,requests,global,vigneshwarms,CoreStack-Engg,copilot_premium_request,"{""username"":""vigneshwarms"",""organization"":""CoreStack-Engg""}",Requests,Developer Tools
Microsoft,d883b358-f7bd-543d-6e9d-c3fbb1c70e73:2e9cb5a7-7f86-4cd3-b52d-9255d17ba36e_2019-05-31,CoreStack India Private Limited - Internal-IT,USD,2026-04-01T00:00:00Z,2026-03-01T00:00:00Z,0,0,3.48,Usage,Monthly,2026-03-01T23:59:59Z,2026-03-01T00:00:00Z,Copilot,87,requests,global,karthigavaradhan,CoreStack-Engg,copilot_premium_request,"{""username"":""karthigavaradhan"",""organization"":""CoreStack-Engg""}",Requests,Developer Tools
Microsoft,d883b358-f7bd-543d-6e9d-c3fbb1c70e73:2e9cb5a7-7f86-4cd3-b52d-9255d17ba36e_2019-05-31,CoreStack India Private Limited - Internal-IT,USD,2026-04-01T00:00:00Z,2026-03-01T00:00:00Z,0,0,0.60,Usage,Monthly,2026-03-01T23:59:59Z,2026-03-01T00:00:00Z,Copilot,15,requests,global,kavi-yarasi,CoreStack-Engg,copilot_premium_request,"{""username"":""kavi-yarasi"",""organization"":""CoreStack-Engg""}",Requests,Developer Tools
Microsoft,d883b358-f7bd-543d-6e9d-c3fbb1c70e73:2e9cb5a7-7f86-4cd3-b52d-9255d17ba36e_2019-05-31,CoreStack India Private Limited - Internal-IT,USD,2026-04-01T00:00:00Z,2026-03-02T00:00:00Z,0.612903216,0.612903216,0.612903216,Usage,Monthly,2026-03-02T23:59:59Z,2026-03-02T00:00:00Z,Copilot,0.032258064,user-months,global,zubairhussainDE,CoreStack-Engg,copilot_for_business,"{""username"":""zubairhussainDE"",""organization"":""CoreStack-Engg""}",User Months,Developer Tools
Microsoft,d883b358-f7bd-543d-6e9d-c3fbb1c70e73:2e9cb5a7-7f86-4cd3-b52d-9255d17ba36e_2019-05-31,CoreStack India Private Limited - Internal-IT,USD,2026-04-01T00:00:00Z,2026-03-02T00:00:00Z,0.612903216,0.612903216,0.612903216,Usage,Monthly,2026-03-02T23:59:59Z,2026-03-02T00:00:00Z,Copilot,0.032258064,user-months,global,sankara-nps,CoreStack-Engg,copilot_for_business,"{""username"":""sankara-nps"",""organization"":""CoreStack-Engg""}",User Months,Developer Tools
Microsoft,d883b358-f7bd-543d-6e9d-c3fbb1c70e73:2e9cb5a7-7f86-4cd3-b52d-9255d17ba36e_2019-05-31,CoreStack India Private Limited - Internal-IT,USD,2026-04-01T00:00:00Z,2026-03-02T00:00:00Z,0.612903216,0.612903216,0.612903216,Usage,Monthly,2026-03-02T23:59:59Z,2026-03-02T00:00:00Z,Copilot,0.032258064,user-months,global,vigneshwarms,CoreStack-Engg,copilot_for_business,"{""username"":""vigneshwarms"",""organization"":""CoreStack-Engg""}",User Months,Developer Tools
Microsoft,d883b358-f7bd-543d-6e9d-c3fbb1c70e73:2e9cb5a7-7f86-4cd3-b52d-9255d17ba36e_2019-05-31,CoreStack India Private Limited - Internal-IT,USD,2026-04-01T00:00:00Z,2026-03-02T00:00:00Z,0.612903216,0.612903216,0.612903216,Usage,Monthly,2026-03-02T23:59:59Z,2026-03-02T00:00:00Z,Copilot,0.032258064,user-months,global,gokulpalaniswamy,CoreStack-Engg,copilot_for_business,"{""username"":""gokulpalaniswamy"",""organization"":""CoreStack-Engg""}",User Months,Developer Tools
Microsoft,d883b358-f7bd-543d-6e9d-c3fbb1c70e73:2e9cb5a7-7f86-4cd3-b52d-9255d17ba36e_2019-05-31,CoreStack India Private Limited - Internal-IT,USD,2026-04-01T00:00:00Z,2026-03-02T00:00:00Z,0,0,0.84,Usage,Monthly,2026-03-02T23:59:59Z,2026-03-02T00:00:00Z,Copilot,21,requests,global,Allwin-saj,CoreStack-Engg,copilot_premium_request,"{""username"":""Allwin-saj"",""organization"":""CoreStack-Engg""}",Requests,Developer Tools
Microsoft,d883b358-f7bd-543d-6e9d-c3fbb1c70e73:2e9cb5a7-7f86-4cd3-b52d-9255d17ba36e_2019-05-31,CoreStack India Private Limited - Internal-IT,USD,2026-04-01T00:00:00Z,2026-03-02T00:00:00Z,0,0,1.44,Usage,Monthly,2026-03-02T23:59:59Z,2026-03-02T00:00:00Z,Copilot,36,requests,global,KathirS-dev,CoreStack-Engg,copilot_premium_request,"{""username"":""KathirS-dev"",""organization"":""CoreStack-Engg""}",Requests,Developer Tools
Microsoft,d883b358-f7bd-543d-6e9d-c3fbb1c70e73:2e9cb5a7-7f86-4cd3-b52d-9255d17ba36e_2019-05-31,CoreStack India Private Limited - Internal-IT,USD,2026-04-01T00:00:00Z,2026-03-02T00:00:00Z,0,0,1.80,Usage,Monthly,2026-03-02T23:59:59Z,2026-03-02T00:00:00Z,Copilot,45,requests,global,sureshc-cloud,CoreStack-Engg,copilot_premium_request,"{""username"":""sureshc-cloud"",""organization"":""CoreStack-Engg""}",Requests,Developer Tools
